questId,displayName,description,faction,oneShot,prereqQuest,stageNum,stageId,stageDescription,onEnterActions,objectiveType,objectiveId,itemName,npcId,npcDisplayName,npcFaction,qty,onCompleteActions,rewardCR,rewardRep,rewardItems
f_GuildOfSecrets_4,Гильдия Тайн: задание #2,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,,0,start_4,Найдите Патрик Смэалз в городе,,TalkToNpc,obj_f_GuildOfSecrets_4_start,,npc_022,Патрик Смэалз,GuildOfSecrets,1,,,,
f_GuildOfSecrets_4,Гильдия Тайн: задание #2,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_4,1,gather_4_1,Принесите Lockpick Set в количестве 1,,HaveItem,obj_f_GuildOfSecrets_4_gather_1,Lockpick Set,,,,1,,,,
f_GuildOfSecrets_4,Гильдия Тайн: задание #2,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_4,2,gather_4_2,"Добудьте Camera ""Secundus Reporter"" — требуется 1 шт.",,HaveItem,obj_f_GuildOfSecrets_4_gather_2,"Camera ""Secundus Reporter""",,,,1,,,,
f_GuildOfSecrets_4,Гильдия Тайн: задание #2,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_4,3,gather_4_3,Соберите Sealing Wax (2 шт.),,HaveItem,obj_f_GuildOfSecrets_4_gather_3,Sealing Wax,,,,2,,,,
f_GuildOfSecrets_4,Гильдия Тайн: задание #2,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_4,4,gather_4_4,Добудьте GT Ceremonial Dagger — требуется 3 шт.,,HaveItem,obj_f_GuildOfSecrets_4_gather_4,GT Ceremonial Dagger,,,,3,,,,
f_GuildOfSecrets_4,Гильдия Тайн: задание #2,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_4,5,gather_4_5,"Добудьте Camera ""Secundus Reporter"" — требуется 3 шт.",,HaveItem,obj_f_GuildOfSecrets_4_gather_5,"Camera ""Secundus Reporter""",,,,3,,,,
f_GuildOfSecrets_4,Гильдия Тайн: задание #2,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_4,6,talk_4_6,Поговорите с Афина Куорл,,TalkToNpc,obj_f_GuildOfSecrets_4_talk_6,,npc_091,Афина Куорл,GuildOfSuccess,1,,,,
f_GuildOfSecrets_4,Гильдия Тайн: задание #2,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_4,7,talk_4_7,Поговорите с Человек в багровой мантии,,TalkToNpc,obj_f_GuildOfSecrets_4_talk_7,,npc_077,Человек в багровой мантии,Pirates,1,,,,
f_GuildOfSecrets_4,Гильдия Тайн: задание #2,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_4,8,end_4,Вернитесь к Патрик Смэалз и доложите,,TalkToNpc,obj_f_GuildOfSecrets_4_end,,npc_022,Патрик Смэалз,GuildOfSecrets,1,GiveCredits::250;AddReputation::5:GuildOfSecrets;GiveItem:GT ID (Red Cover)::3,250,GuildOfSecrets:5,GT ID (Red Cover):3
f_GuildOfSecrets_5,Гильдия Тайн: задание #3,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,,0,start_5,Найдите Уилфред в городе,,TalkToNpc,obj_f_GuildOfSecrets_5_start,,npc_101,Уилфред,GuildOfSecrets,1,,,,
f_GuildOfSecrets_5,Гильдия Тайн: задание #3,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_5,1,gather_5_1,"Принесите Camera ""Secundus Reporter"" в количестве 3",,HaveItem,obj_f_GuildOfSecrets_5_gather_1,"Camera ""Secundus Reporter""",,,,3,,,,
f_GuildOfSecrets_5,Гильдия Тайн: задание #3,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_5,2,gather_5_2,"Раздобудьте Camera ""Secundus Reporter"" (1 шт.)",,HaveItem,obj_f_GuildOfSecrets_5_gather_2,"Camera ""Secundus Reporter""",,,,1,,,,
f_GuildOfSecrets_5,Гильдия Тайн: задание #3,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_5,3,talk_5_3,Поговорите с Мистер Фернандес,,TalkToNpc,obj_f_GuildOfSecrets_5_talk_3,,npc_065,Мистер Фернандес,Neutral,1,,,,
f_GuildOfSecrets_5,Гильдия Тайн: задание #3,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_5,4,gather_5_4,"Найдите Camera ""Secundus Reporter"" в количестве 5 шт.",,HaveItem,obj_f_GuildOfSecrets_5_gather_4,"Camera ""Secundus Reporter""",,,,5,,,,
f_GuildOfSecrets_5,Гильдия Тайн: задание #3,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_5,5,gather_5_5,Принесите Stopper Knife в количестве 2,,HaveItem,obj_f_GuildOfSecrets_5_gather_5,Stopper Knife,,,,2,,,,
f_GuildOfSecrets_5,Гильдия Тайн: задание #3,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_5,6,talk_5_6,Поговорите с Анна Дюран,,TalkToNpc,obj_f_GuildOfSecrets_5_talk_6,,npc_013,Анна Дюран,GuildOfSuccess,1,,,,
f_GuildOfSecrets_5,Гильдия Тайн: задание #3,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_5,7,end_5,Вернитесь к Уилфред и доложите,,TalkToNpc,obj_f_GuildOfSecrets_5_end,,npc_101,Уилфред,GuildOfSecrets,1,GiveCredits::75;AddReputation::5:GuildOfSecrets,75,GuildOfSecrets:5,
f_GuildOfSecrets_6,Гильдия Тайн: задание #4,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,,0,start_6,Найдите Уилфред в городе,,TalkToNpc,obj_f_GuildOfSecrets_6_start,,npc_101,Уилфред,GuildOfSecrets,1,,,,
f_GuildOfSecrets_6,Гильдия Тайн: задание #4,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_6,1,gather_6_1,Добудьте GT Guild Beret — требуется 5 шт.,,HaveItem,obj_f_GuildOfSecrets_6_gather_1,GT Guild Beret,,,,5,,,,
f_GuildOfSecrets_6,Гильдия Тайн: задание #4,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_6,2,gather_6_2,Раздобудьте Lockpick Set (2 шт.),,HaveItem,obj_f_GuildOfSecrets_6_gather_2,Lockpick Set,,,,2,,,,
f_GuildOfSecrets_6,Гильдия Тайн: задание #4,Очередное поручение от Гильдия Тайн,GuildOfSecrets,,f_GuildOfSecrets_6,3,end_6,Вернитесь к Уилфред и доложите,,TalkToNpc,obj_f_GuildOfSecrets_6_end,,npc_101,Уилфред,GuildOfSecrets,1,GiveCredits::75;AddReputation::50:GuildOfSecrets;GiveItem:GT Ceremonial Dagger::2,75,GuildOfSecrets:50,GT Ceremonial Dagger:2
f_GuildOfSuccess_0,Торговая сделка,Проведите переговоры о поставках,GuildOfSuccess,,,0,start_0,Найдите Алесто Чжоу в городе,,TalkToNpc,obj_f_GuildOfSuccess_0_start,,npc_012,Алесто Чжоу,GuildOfSuccess,1,,,,
f_GuildOfSuccess_0,Торговая сделка,Проведите переговоры о поставках,GuildOfSuccess,,f_GuildOfSuccess_0,1,gather_0_1,Добудьте Silver Cigarette Case — требуется 2 шт.,,HaveItem,obj_f_GuildOfSuccess_0_gather_1,Silver Cigarette Case,,,,2,,,,
f_GuildOfSuccess_0,Торговая сделка,Проведите переговоры о поставках,GuildOfSuccess,,f_GuildOfSuccess_0,2,talk_0_2,Поговорите с Дядя Сон,,TalkToNpc,obj_f_GuildOfSuccess_0_talk_2,,npc_105,Дядя Сон,Underground,1,,,,
f_GuildOfSuccess_0,Торговая сделка,Проведите переговоры о поставках,GuildOfSuccess,,f_GuildOfSuccess_0,3,gather_0_3,Соберите Letter of Thanks (5 шт.),,HaveItem,obj_f_GuildOfSuccess_0_gather_3,Letter of Thanks,,,,5,,,,
f_GuildOfSuccess_0,Торговая сделка,Проведите переговоры о поставках,GuildOfSuccess,,f_GuildOfSuccess_0,4,gather_0_4,Соберите Promissory Note (5 шт.),,HaveItem,obj_f_GuildOfSuccess_0_gather_4,Promissory Note,,,,5,,,,
f_GuildOfSuccess_0,Торговая сделка,Проведите переговоры о поставках,GuildOfSuccess,,f_GuildOfSuccess_0,5,end_0,Вернитесь к Алесто Чжоу и доложите,,TalkToNpc,obj_f_GuildOfSuccess_0_end,,npc_012,Алесто Чжоу,GuildOfSuccess,1,GiveCredits::150;AddReputation::50:GuildOfSuccess;GiveItem:Invoice::1,150,GuildOfSuccess:50,Invoice:1
f_GuildOfSuccess_1,Аудит складов,Проверьте учёт товаров,GuildOfSuccess,,,0,start_1,Найдите Миссис Фиц в городе,,TalkToNpc,obj_f_GuildOfSuccess_1_start,,npc_020,Миссис Фиц,GuildOfSuccess,1,,,,
f_GuildOfSuccess_1,Аудит складов,Проверьте учёт товаров,GuildOfSuccess,,f_GuildOfSuccess_1,1,gather_1_1,Найдите Skol 25 (Gold-Silver) в количестве 3 шт.,,HaveItem,obj_f_GuildOfSuccess_1_gather_1,Skol 25 (Gold-Silver),,,,3,,,,
f_GuildOfSuccess_1,Аудит складов,Проверьте учёт товаров,GuildOfSuccess,,f_GuildOfSuccess_1,2,gather_1_2,Добудьте Invoice — требуется 5 шт.,,HaveItem,obj_f_GuildOfSuccess_1_gather_2,Invoice,,,,5,,,,
f_GuildOfSuccess_1,Аудит складов,Проверьте учёт товаров,GuildOfSuccess,,f_GuildOfSuccess_1,3,talk_1_3,Поговорите с Вернер фон Браун,,TalkToNpc,obj_f_GuildOfSuccess_1_talk_3,,npc_066,Вернер фон Браун,GuildOfCreation,1,,,,
f_GuildOfSuccess_1,Аудит складов,Проверьте учёт товаров,GuildOfSuccess,,f_GuildOfSuccess_1,4,talk_1_4,Поговорите с Смэалз Ричард,,TalkToNpc,obj_f_GuildOfSuccess_1_talk_4,,npc_070,Смэалз Ричард,GuildOfSecrets,1,,,,
f_GuildOfSuccess_1,Аудит складов,Проверьте учёт товаров,GuildOfSuccess,,f_GuildOfSuccess_1,5,gather_1_5,Добудьте Travel Cigarette Case — требуется 3 шт.,,HaveItem,obj_f_GuildOfSuccess_1_gather_5,Travel Cigarette Case,,,,3,,,,
f_GuildOfSuccess_1,Аудит складов,Проверьте учёт товаров,GuildOfSuccess,,f_GuildOfSuccess_1,6,gather_1_6,Соберите GU Service Jacket (3 шт.),,HaveItem,obj_f_GuildOfSuccess_1_gather_6,GU Service Jacket,,,,3,,,,
f_GuildOfSuccess_1,Аудит складов,Проверьте учёт товаров,GuildOfSuccess,,f_GuildOfSuccess_1,7,gather_1_7,Принесите Travel Cigarette Case в количестве 3,,HaveItem,obj_f_GuildOfSuccess_1_gather_7,Travel Cigarette Case,,,,3,,,,
f_GuildOfSuccess_1,Аудит складов,Проверьте учёт товаров,GuildOfSuccess,,f_GuildOfSuccess_1,8,end_1,Вернитесь к Миссис Фиц и доложите,,TalkToNpc,obj_f_GuildOfSuccess_1_end,,npc_020,Миссис Фиц,GuildOfSuccess,1,GiveCredits::500;AddReputation::30:GuildOfSuccess;GiveItem:Silver Cigarette Case::1,500,GuildOfSuccess:30,Silver Cigarette Case:1
f_GuildOfSuccess_2,Заключение контракта,Доставьте контракт на подпись,GuildOfSuccess,,,0,start_2,Найдите Мистер Фринли в городе,,TalkToNpc,obj_f_GuildOfSuccess_2_start,,npc_002,Мистер Фринли,GuildOfSuccess,1,,,,
f_GuildOfSuccess_2,Заключение контракта,Доставьте контракт на подпись,GuildOfSuccess,,f_GuildOfSuccess_2,1,gather_2_1,Соберите Brass-Buckled Suitcase (3 шт.),,HaveItem,obj_f_GuildOfSuccess_2_gather_1,Brass-Buckled Suitcase,,,,3,,,,
f_GuildOfSuccess_2,Заключение контракта,Доставьте контракт на подпись,GuildOfSuccess,,f_GuildOfSuccess_2,2,gather_2_2,Соберите Brass-Buckled Suitcase (2 шт.),,HaveItem,obj_f_GuildOfSuccess_2_gather_2,Brass-Buckled Suitcase,,,,2,,,,
f_GuildOfSuccess_2,Заключение контракта,Доставьте контракт на подпись,GuildOfSuccess,,f_GuildOfSuccess_2,3,end_2,Вернитесь к Мистер Фринли и доложите,,TalkToNpc,obj_f_GuildOfSuccess_2_end,,npc_002,Мистер Фринли,GuildOfSuccess,1,GiveCredits::250;AddReputation::25:GuildOfSuccess;GiveItem:Skol 25 (Gold-Silver)::2,250,GuildOfSuccess:25,Skol 25 (Gold-Silver):2
f_GuildOfSuccess_3,Гильдия Успеха: задание #1,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,,0,start_3,Найдите Алесто Чжоу в городе,,TalkToNpc,obj_f_GuildOfSuccess_3_start,,npc_012,Алесто Чжоу,GuildOfSuccess,1,,,,
f_GuildOfSuccess_3,Гильдия Успеха: задание #1,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_3,1,talk_3_1,Поговорите с Венедикт,,TalkToNpc,obj_f_GuildOfSuccess_3_talk_1,,npc_054,Венедикт,GuildOfStrength,1,,,,
f_GuildOfSuccess_3,Гильдия Успеха: задание #1,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_3,2,talk_3_2,Поговорите с Дэйзи,,TalkToNpc,obj_f_GuildOfSuccess_3_talk_2,,npc_005,Дэйзи,Neutral,1,,,,
f_GuildOfSuccess_3,Гильдия Успеха: задание #1,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_3,3,gather_3_3,Добудьте Promissory Note — требуется 5 шт.,,HaveItem,obj_f_GuildOfSuccess_3_gather_3,Promissory Note,,,,5,,,,
f_GuildOfSuccess_3,Гильдия Успеха: задание #1,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_3,4,talk_3_4,Поговорите с Джин Конда,,TalkToNpc,obj_f_GuildOfSuccess_3_talk_4,,npc_045,Джин Конда,Underground,1,,,,
f_GuildOfSuccess_3,Гильдия Успеха: задание #1,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_3,5,gather_3_5,Соберите Silver Cigarette Case (3 шт.),,HaveItem,obj_f_GuildOfSuccess_3_gather_5,Silver Cigarette Case,,,,3,,,,
f_GuildOfSuccess_3,Гильдия Успеха: задание #1,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_3,6,gather_3_6,Добудьте Vault Key — требуется 4 шт.,,HaveItem,obj_f_GuildOfSuccess_3_gather_6,Vault Key,,,,4,,,,
f_GuildOfSuccess_3,Гильдия Успеха: задание #1,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_3,7,gather_3_7,Найдите Travel Cigarette Case в количестве 3 шт.,,HaveItem,obj_f_GuildOfSuccess_3_gather_7,Travel Cigarette Case,,,,3,,,,
f_GuildOfSuccess_3,Гильдия Успеха: задание #1,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_3,8,end_3,Вернитесь к Алесто Чжоу и доложите,,TalkToNpc,obj_f_GuildOfSuccess_3_end,,npc_012,Алесто Чжоу,GuildOfSuccess,1,GiveCredits::200;AddReputation::25:GuildOfSuccess,200,GuildOfSuccess:25,
f_GuildOfSuccess_4,Гильдия Успеха: задание #2,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,,0,start_4,Найдите Миссис Фиц в городе,,TalkToNpc,obj_f_GuildOfSuccess_4_start,,npc_020,Миссис Фиц,GuildOfSuccess,1,,,,
f_GuildOfSuccess_4,Гильдия Успеха: задание #2,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_4,1,gather_4_1,Добудьте Brass-Buckled Suitcase — требуется 2 шт.,,HaveItem,obj_f_GuildOfSuccess_4_gather_1,Brass-Buckled Suitcase,,,,2,,,,
f_GuildOfSuccess_4,Гильдия Успеха: задание #2,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_4,2,gather_4_2,Найдите Brass-Buckled Suitcase в количестве 2 шт.,,HaveItem,obj_f_GuildOfSuccess_4_gather_2,Brass-Buckled Suitcase,,,,2,,,,
f_GuildOfSuccess_4,Гильдия Успеха: задание #2,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_4,3,gather_4_3,Раздобудьте Brass-Buckled Suitcase (2 шт.),,HaveItem,obj_f_GuildOfSuccess_4_gather_3,Brass-Buckled Suitcase,,,,2,,,,
f_GuildOfSuccess_4,Гильдия Успеха: задание #2,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_4,4,gather_4_4,Принесите Brass-Buckled Suitcase в количестве 3,,HaveItem,obj_f_GuildOfSuccess_4_gather_4,Brass-Buckled Suitcase,,,,3,,,,
f_GuildOfSuccess_4,Гильдия Успеха: задание #2,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_4,5,end_4,Вернитесь к Миссис Фиц и доложите,,TalkToNpc,obj_f_GuildOfSuccess_4_end,,npc_020,Миссис Фиц,GuildOfSuccess,1,GiveCredits::100;AddReputation::30:GuildOfSuccess;GiveItem:Guild Signet Ring::3,100,GuildOfSuccess:30,Guild Signet Ring:3
f_GuildOfSuccess_5,Гильдия Успеха: задание #3,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,,0,start_5,Найдите Алисия Стоул в городе,,TalkToNpc,obj_f_GuildOfSuccess_5_start,,npc_021,Алисия Стоул,GuildOfSuccess,1,,,,
f_GuildOfSuccess_5,Гильдия Успеха: задание #3,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_5,1,gather_5_1,Раздобудьте Promissory Note (5 шт.),,HaveItem,obj_f_GuildOfSuccess_5_gather_1,Promissory Note,,,,5,,,,
f_GuildOfSuccess_5,Гильдия Успеха: задание #3,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_5,2,talk_5_2,Поговорите с Ариас Лаврентий,,TalkToNpc,obj_f_GuildOfSuccess_5_talk_2,,npc_072,Ариас Лаврентий,GuildOfStrength,1,,,,
f_GuildOfSuccess_5,Гильдия Успеха: задание #3,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_5,3,talk_5_3,Поговорите с Софи Талиенс,,TalkToNpc,obj_f_GuildOfSuccess_5_talk_3,,npc_079,Софи Талиенс,Neutral,1,,,,
f_GuildOfSuccess_5,Гильдия Успеха: задание #3,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_5,4,gather_5_4,Найдите Silver Cigarette Case в количестве 4 шт.,,HaveItem,obj_f_GuildOfSuccess_5_gather_4,Silver Cigarette Case,,,,4,,,,
f_GuildOfSuccess_5,Гильдия Успеха: задание #3,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_5,5,talk_5_5,Поговорите с Доминик Шольц-Кайзер,,TalkToNpc,obj_f_GuildOfSuccess_5_talk_5,,npc_043,Доминик Шольц-Кайзер,GuildOfSecrets,1,,,,
f_GuildOfSuccess_5,Гильдия Успеха: задание #3,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_5,6,end_5,Вернитесь к Алисия Стоул и доложите,,TalkToNpc,obj_f_GuildOfSuccess_5_end,,npc_021,Алисия Стоул,GuildOfSuccess,1,GiveCredits::10;AddReputation::15:GuildOfSuccess;GiveItem:Promissory Note::1,10,GuildOfSuccess:15,Promissory Note:1
f_GuildOfSuccess_6,Гильдия Успеха: задание #4,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,,0,start_6,Найдите Ли-Шон (Ли) Куорл в городе,,TalkToNpc,obj_f_GuildOfSuccess_6_start,,npc_090,Ли-Шон (Ли) Куорл,GuildOfSuccess,1,,,,
f_GuildOfSuccess_6,Гильдия Успеха: задание #4,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_6,1,talk_6_1,Поговорите с Элай,,TalkToNpc,obj_f_GuildOfSuccess_6_talk_1,,npc_057,Элай,Neutral,1,,,,
f_GuildOfSuccess_6,Гильдия Успеха: задание #4,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_6,2,gather_6_2,Добудьте Promissory Note — требуется 5 шт.,,HaveItem,obj_f_GuildOfSuccess_6_gather_2,Promissory Note,,,,5,,,,
f_GuildOfSuccess_6,Гильдия Успеха: задание #4,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_6,3,gather_6_3,Раздобудьте Skol 25 (Gold-Silver) (2 шт.),,HaveItem,obj_f_GuildOfSuccess_6_gather_3,Skol 25 (Gold-Silver),,,,2,,,,
f_GuildOfSuccess_6,Гильдия Успеха: задание #4,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_6,4,talk_6_4,Поговорите с Смэалз Ричард,,TalkToNpc,obj_f_GuildOfSuccess_6_talk_4,,npc_070,Смэалз Ричард,GuildOfSecrets,1,,,,
f_GuildOfSuccess_6,Гильдия Успеха: задание #4,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_6,5,gather_6_5,Раздобудьте Skol 25 (Gold-Silver) (3 шт.),,HaveItem,obj_f_GuildOfSuccess_6_gather_5,Skol 25 (Gold-Silver),,,,3,,,,
f_GuildOfSuccess_6,Гильдия Успеха: задание #4,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_6,6,gather_6_6,Найдите Vault Key в количестве 1 шт.,,HaveItem,obj_f_GuildOfSuccess_6_gather_6,Vault Key,,,,1,,,,
f_GuildOfSuccess_6,Гильдия Успеха: задание #4,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_6,7,gather_6_7,Соберите Invoice (2 шт.),,HaveItem,obj_f_GuildOfSuccess_6_gather_7,Invoice,,,,2,,,,
f_GuildOfSuccess_6,Гильдия Успеха: задание #4,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_6,8,talk_6_8,Поговорите с Мисс Хэфорд,,TalkToNpc,obj_f_GuildOfSuccess_6_talk_8,,npc_093,Мисс Хэфорд,GuildOfSuccess,1,,,,
f_GuildOfSuccess_6,Гильдия Успеха: задание #4,Очередное поручение от Гильдия Успеха,GuildOfSuccess,,f_GuildOfSuccess_6,9,end_6,Вернитесь к Ли-Шон (Ли) Куорл и доложите,,TalkToNpc,obj_f_GuildOfSuccess_6_end,,npc_090,Ли-Шон (Ли) Куорл,GuildOfSuccess,1,GiveCredits::250;AddReputation::15:GuildOfSuccess;GiveItem:Invoice::2,250,GuildOfSuccess:15,Invoice:2
f_Underground_0,Товар без пошлины,Переправьте груз без оформления,Underground,,,0,start_0,Найдите Дядя Сон в городе,,TalkToNpc,obj_f_Underground_0_start,,npc_105,Дядя Сон,Underground,1,,,,
f_Underground_0,Товар без пошлины,Переправьте груз без оформления,Underground,,f_Underground_0,1,talk_0_1,Поговорите с Афина Куорл,,TalkToNpc,obj_f_Underground_0_talk_1,,npc_091,Афина Куорл,GuildOfSuccess,1,,,,
f_Underground_0,Товар без пошлины,Переправьте груз без оформления,Underground,,f_Underground_0,2,talk_0_2,Поговорите с Уилфред,,TalkToNpc,obj_f_Underground_0_talk_2,,npc_101,Уилфред,GuildOfSecrets,1,,,,
f_Underground_0,Товар без пошлины,Переправьте груз без оформления,Underground,,f_Underground_0,3,gather_0_3,"Принесите Folding Knife ""Miner"" в количестве 2",,HaveItem,obj_f_Underground_0_gather_3,"Folding Knife ""Miner""",,,,2,,,,
f_Underground_0,Товар без пошлины,Переправьте груз без оформления,Underground,,f_Underground_0,4,gather_0_4,Добудьте Brass Knuckles — требуется 1 шт.,,HaveItem,obj_f_Underground_0_gather_4,Brass Knuckles,,,,1,,,,
f_Underground_0,Товар без пошлины,Переправьте груз без оформления,Underground,,f_Underground_0,5,talk_0_5,Поговорите с Эрта,,TalkToNpc,obj_f_Underground_0_talk_5,,npc_039,Эрта,Neutral,1,,,,
f_Underground_0,Товар без пошлины,Переправьте груз без оформления,Underground,,f_Underground_0,6,gather_0_6,Добудьте Lockpick — требуется 2 шт.,,HaveItem,obj_f_Underground_0_gather_6,Lockpick,,,,2,,,,
f_Underground_0,Товар без пошлины,Переправьте груз без оформления,Underground,,f_Underground_0,7,gather_0_7,Раздобудьте False Documents (4 шт.),,HaveItem,obj_f_Underground_0_gather_7,False Documents,,,,4,,,,
f_Underground_0,Товар без пошлины,Переправьте груз без оформления,Underground,,f_Underground_0,8,end_0,Вернитесь к Дядя Сон и доложите,,TalkToNpc,obj_f_Underground_0_end,,npc_105,Дядя Сон,Underground,1,GiveCredits::100;AddReputation::25:Underground;GiveItem:Black Ink::3,100,Underground:25,Black Ink:3
f_Underground_1,Встреча с информатором,Получите сведения в баре,Underground,,,0,start_1,Найдите Дядя Сон в городе,,TalkToNpc,obj_f_Underground_1_start,,npc_105,Дядя Сон,Underground,1,,,,
f_Underground_1,Встреча с информатором,Получите сведения в баре,Underground,,f_Underground_1,1,talk_1_1,Поговорите с Деа (Альсида),,TalkToNpc,obj_f_Underground_1_talk_1,,npc_074,Деа (Альсида),Neutral,1,,,,
f_Underground_1,Встреча с информатором,Получите сведения в баре,Underground,,f_Underground_1,2,gather_1_2,Найдите Contraband Cache в количестве 2 шт.,,HaveItem,obj_f_Underground_1_gather_2,Contraband Cache,,,,2,,,,
f_Underground_1,Встреча с информатором,Получите сведения в баре,Underground,,f_Underground_1,3,talk_1_3,Поговорите с Эмилия Шмидт,,TalkToNpc,obj_f_Underground_1_talk_3,,npc_058,Эмилия Шмидт,GuildOfCreation,1,,,,
f_Underground_1,Встреча с информатором,Получите сведения в баре,Underground,,f_Underground_1,4,talk_1_4,Поговорите с Семья Мьюз,,TalkToNpc,obj_f_Underground_1_talk_4,,npc_008,Семья Мьюз,Neutral,1,,,,
f_Underground_1,Встреча с информатором,Получите сведения в баре,Underground,,f_Underground_1,5,gather_1_5,"Найдите Folding Knife ""Miner"" в количестве 4 шт.",,HaveItem,obj_f_Underground_1_gather_5,"Folding Knife ""Miner""",,,,4,,,,
f_Underground_1,Встреча с информатором,Получите сведения в баре,Underground,,f_Underground_1,6,end_1,Вернитесь к Дядя Сон и доложите,,TalkToNpc,obj_f_Underground_1_end,,npc_105,Дядя Сон,Underground,1,GiveCredits::50;AddReputation::5:Underground;GiveItem:Black Ink::2,50,Underground:5,Black Ink:2
f_Underground_2,Подпольная сделка,Организуйте нелегальную поставку,Underground,,,0,start_2,Найдите Дядя Сон в городе,,TalkToNpc,obj_f_Underground_2_start,,npc_105,Дядя Сон,Underground,1,,,,
f_Underground_2,Подпольная сделка,Организуйте нелегальную поставку,Underground,,f_Underground_2,1,talk_2_1,Поговорите с Венедикт,,TalkToNpc,obj_f_Underground_2_talk_1,,npc_054,Венедикт,GuildOfStrength,1,,,,
f_Underground_2,Подпольная сделка,Организуйте нелегальную поставку,Underground,,f_Underground_2,2,gather_2_2,Добудьте Contraband Cache — требуется 4 шт.,,HaveItem,obj_f_Underground_2_gather_2,Contraband Cache,,,,4,,,,
f_Underground_2,Подпольная сделка,Организуйте нелегальную поставку,Underground,,f_Underground_2,3,talk_2_3,Поговорите с Мистер Фернандес,,TalkToNpc,obj_f_Underground_2_talk_3,,npc_065,Мистер Фернандес,Neutral,1,,,,
f_Underground_2,Подпольная сделка,Организуйте нелегальную поставку,Underground,,f_Underground_2,4,talk_2_4,Поговорите с Миссис Дюран,,TalkToNpc,obj_f_Underground_2_talk_4,,npc_024,Миссис Дюран,GuildOfSuccess,1,,,,
